quoteId,claimId,customerId,customerName,cancellationDate,cancelReasonDescription,controllingStateOrProvinceCode,effectiveDate,expirationDate,id,lineOfBusinessCode,number,originalEffectiveDate,parentEntityId,parentEntityTypeName,statusCode,renewalPremium,numberOfEmployees,businessIndustry,annualRevenue,paymentMethod,claimsCount,durationInMonths,totalPremium,claimAmount,givenName,surname
Q1831,C1831,831,Jeffrey Walsh,3/31/2090,Cancellation due to non-payment,NY,3/31/2089,4/1/2090,P1831,GL,POLICY987654321,2022/11/04,ENTITY456,Business,ACTIVE,3166.4637251536,15,Technology,3977590,ACH Transfer,1,12,3021.44340645983,2521.44340645983,Jeffrey,Walsh
Q1832,C1832,832,Donna Gonzalez,4/30/2090,Cancellation due to non-payment,NY,4/30/2089,5/1/2090,P1832,GL,POLICY987654321,2022/11/04,ENTITY456,Business,ACTIVE,5123.62953556397,37,Consulting,7783647,Credit Card,1,12,5071.95564519424,4571.95564519424,Donna,Gonzalez
Q1833,C1833,833,Sarah Johnson,5/31/2090,Cancellation due to non-payment,NY,5/31/2089,6/1/2090,P1833,GL,POLICY987654321,2022/11/04,ENTITY456,Business,ACTIVE,2286.40427828109,13,Consulting,3815929,Credit Card,1,12,2267.71318341819,1767.71318341819,Sarah,Johnson
Q1834,C1834,834,Crystal Reese,6/30/2090,Cancellation due to non-payment,NY,6/30/2089,7/1/2090,P1834,GL,POLICY987654321,2022/11/04,ENTITY456,Business,ACTIVE,2651.67138899629,8,Technology,4491401,Credit Card,1,12,2587.48287855601,2087.48287855601,Crystal,Reese
Q1835,C1835,835,Daniel Shepard,7/31/2090,Cancellation due to non-payment,NY,7/31/2089,8/1/2090,P1835,GL,POLICY987654321,2022/11/04,ENTITY456,Business,ACTIVE,5656.32534687247,5,Retail,3028100,ACH Transfer,1,12,5485.30995465531,4985.30995465531,Daniel,Shepard
Q1836,C1836,836,Thomas Mathis,8/31/2090,Cancellation due to non-payment,NY,8/31/2089,9/1/2090,P1836,GL,POLICY987654321,2022/11/04,ENTITY456,Business,ACTIVE,4844.97449009685,60,Technology,2053341,Credit Card,1,12,4770.32904554093,4270.32904554093,Thomas,Mathis
Q1837,C1837,837,Glenn Williams,9/30/2090,Cancellation due to non-payment,NY,9/30/2089,10/1/2090,P1837,GL,POLICY987654321,2022/11/04,ENTITY456,Business,ACTIVE,8890.21111042551,73,Technology,1073737,Credit Card,1,12,9233.6131096129,8733.6131096129,Glenn,Williams
Q1838,C1838,838,Isabella Knight,10/31/2090,Cancellation due to non-payment,NY,10/31/2089,11/1/2090,P1838,GL,POLICY987654321,2022/11/04,ENTITY456,Business,ACTIVE,4192.62206044428,1,Manufacturing,9621995,Credit Card,1,12,4261.54509204969,3761.54509204969,Isabella,Knight
Q1839,C1839,839,Bonnie Gonzalez,11/30/2090,Cancellation due to non-payment,NY,11/30/2089,12/1/2090,P1839,GL,POLICY987654321,2022/11/04,ENTITY456,Business,ACTIVE,6491.78985360112,36,Consulting,5533001,Cheque,1,12,6225.29515250239,5725.29515250239,Bonnie,Gonzalez
Q1840,C1840,840,Karen Flores,12/31/2090,Cancellation due to non-payment,NY,12/31/2089,1/1/2091,P1840,GL,POLICY987654321,2022/11/04,ENTITY456,Business,ACTIVE,6506.13600978662,35,Manufacturing,4002908,Credit Card,1,12,6690.37859127577,6190.37859127577,Karen,Flores
Q1841,C1841,841,Billy Reed,1/31/2091,Cancellation due to non-payment,NY,1/31/2090,2/1/2091,P1841,GL,POLICY987654321,2022/11/04,ENTITY456,Business,ACTIVE,1103.56029865752,66,Manufacturing,6771628,ACH Transfer,1,12,1117.850109295,617.850109295,Billy,Reed
Q1842,C1842,842,Laura Harper,2/28/2091,Cancellation due to non-payment,NY,2/28/2090,3/1/2091,P1842,GL,POLICY987654321,2022/11/04,ENTITY456,Business,ACTIVE,6924.48146251346,63,Technology,8003498,ACH Transfer,1,12,6971.83634815039,6471.83634815039,Laura,Harper
Q1843,C1843,843,Jennifer Mendez,3/31/2091,Cancellation due to non-payment,NY,3/31/2090,4/1/2091,P1843,GL,POLICY987654321,2022/11/04,ENTITY456,Business,ACTIVE,2586.5549186747,23,Manufacturing,6162133,Cheque,1,12,2602.32370182776,2102.32370182776,Jennifer,Mendez
Q1844,C1844,844,Mary Ferguson,4/30/2091,Cancellation due to non-payment,NY,4/30/2090,5/1/2091,P1844,GL,POLICY987654321,2022/11/04,ENTITY456,Business,ACTIVE,9758.61540783714,9,Consulting,5798618,ACH Transfer,1,12,9649.63285722509,9149.63285722509,Mary,Ferguson
Q1845,C1845,845,Samantha Miller,5/31/2091,Cancellation due to non-payment,NY,5/31/2090,6/1/2091,P1845,GL,POLICY987654321,2022/11/04,ENTITY456,Business,ACTIVE,2441.55410992904,34,Manufacturing,7740888,ACH Transfer,1,12,2337.96454977801,1837.96454977801,Samantha,Miller
Q1846,C1846,846,Emma Bird,6/30/2091,Cancellation due to non-payment,NY,6/30/2090,7/1/2091,P1846,GL,POLICY987654321,2022/11/04,ENTITY456,Business,ACTIVE,4608.92283330723,46,Consulting,9184140,Cheque,1,12,4731.61711354321,4231.61711354321,Emma,Bird
Q1847,C1847,847,Jimmy Garza,7/31/2091,Cancellation due to non-payment,NY,7/31/2090,8/1/2091,P1847,GL,POLICY987654321,2022/11/04,ENTITY456,Business,ACTIVE,1701.22289162704,78,Manufacturing,395866,Credit Card,1,12,1768.14701270779,1268.14701270779,Jimmy,Garza
Q1848,C1848,848,Thomas Johnson,8/31/2091,Cancellation due to non-payment,NY,8/31/2090,9/1/2091,P1848,GL,POLICY987654321,2022/11/04,ENTITY456,Business,ACTIVE,9670.18982442554,4,Consulting,9285665,Cheque,1,12,9971.86826661352,9471.86826661352,Thomas,Johnson
Q1849,C1849,849,Cynthia Thompson,9/30/2091,Cancellation due to non-payment,NY,9/30/2090,10/1/2091,P1849,GL,POLICY987654321,2022/11/04,ENTITY456,Business,ACTIVE,5733.32816183431,30,Manufacturing,6336893,Credit Card,1,12,5519.75509298118,5019.75509298118,Cynthia,Thompson
Q1850,C1850,850,Eric Hebert,10/31/2091,Cancellation due to non-payment,NY,10/31/2090,11/1/2091,P1850,GL,POLICY987654321,2022/11/04,ENTITY456,Business,ACTIVE,6451.17845304226,95,Manufacturing,6922603,Credit Card,1,12,6358.46515588039,5858.46515588039,Eric,Hebert
Q1851,C1851,851,Nicole Martinez,11/30/2091,Cancellation due to non-payment,NY,11/30/2090,12/1/2091,P1851,GL,POLICY987654321,2022/11/04,ENTITY456,Business,ACTIVE,1569.3544188502,75,Retail,7350569,ACH Transfer,1,12,1603.68829649584,1103.68829649584,Nicole,Martinez
Q1852,C1852,852,Leslie Hill,12/31/2091,Cancellation due to non-payment,NY,12/31/2090,1/1/2092,P1852,GL,POLICY987654321,2022/11/04,ENTITY456,Business,ACTIVE,7994.49187096253,99,Consulting,1905518,Cheque,1,12,7749.6442335926,7249.6442335926,Leslie,Hill
Q1853,C1853,853,Jose Collins,1/31/2092,Cancellation due to non-payment,NY,1/31/2091,2/1/2092,P1853,GL,POLICY987654321,2022/11/04,ENTITY456,Business,ACTIVE,2993.55556256887,72,Consulting,3723425,ACH Transfer,1,12,2889.15033786027,2389.15033786027,Jose,Collins
Q1854,C1854,854,Heather Mosley,2/28/2092,Cancellation due to non-payment,NY,2/28/2091,2/29/2092,P1854,GL,POLICY987654321,2022/11/04,ENTITY456,Business,ACTIVE,9397.20985822761,3,Consulting,3699537,ACH Transfer,1,12,9082.48860496642,8582.48860496642,Heather,Mosley
Q1855,C1855,855,Joseph Beck,3/31/2092,Cancellation due to non-payment,NY,3/31/2091,4/1/2092,P1855,GL,POLICY987654321,2022/11/04,ENTITY456,Business,ACTIVE,2965.49401235129,14,Construction,6621689,Credit Card,1,12,2846.25676433806,2346.25676433806,Joseph,Beck
Q1856,C1856,856,James Kim,4/30/2092,Cancellation due to non-payment,NY,4/30/2091,5/1/2092,P1856,GL,POLICY987654321,2022/11/04,ENTITY456,Business,ACTIVE,2648.89345236694,60,Manufacturing,6789558,ACH Transfer,1,12,2716.18948597299,2216.18948597299,James,Kim
Q1857,C1857,857,Robert Zavala,5/31/2092,Cancellation due to non-payment,NY,5/31/2091,6/1/2092,P1857,GL,POLICY987654321,2022/11/04,ENTITY456,Business,ACTIVE,1362.84073151219,77,Consulting,6398941,Cheque,1,12,1328.94701063285,828.94701063285,Robert,Zavala
Q1858,C1858,858,Andrea Bryant,6/30/2092,Cancellation due to non-payment,NY,6/30/2091,7/1/2092,P1858,GL,POLICY987654321,2022/11/04,ENTITY456,Business,ACTIVE,5227.89125664053,45,Construction,6110224,ACH Transfer,1,12,5248.60250598999,4748.60250598999,Andrea,Bryant
Q1859,C1859,859,Bailey Powell,7/31/2092,Cancellation due to non-payment,NY,7/31/2091,8/1/2092,P1859,GL,POLICY987654321,2022/11/04,ENTITY456,Business,ACTIVE,6291.62741982229,96,Retail,4191685,ACH Transfer,1,12,6083.57019936354,5583.57019936354,Bailey,Powell
Q1860,C1860,860,Alicia Bennett,8/31/2092,Cancellation due to non-payment,NY,8/31/2091,9/1/2092,P1860,GL,POLICY987654321,2022/11/04,ENTITY456,Business,ACTIVE,1627.73925293784,34,Consulting,8695960,Credit Card,1,12,1591.37775485517,1091.37775485517,Alicia,Bennett
Q1861,C1861,861,Robert Garner,9/30/2092,Cancellation due to non-payment,NY,9/30/2091,10/1/2092,P1861,GL,POLICY987654321,2022/11/04,ENTITY456,Business,ACTIVE,8200.34666129788,45,Consulting,284514,Cheque,1,12,7979.74855025509,7479.74855025509,Robert,Garner
Q1862,C1862,862,Michael Meyer,10/31/2092,Cancellation due to non-payment,NY,10/31/2091,11/1/2092,P1862,GL,POLICY987654321,2022/11/04,ENTITY456,Business,ACTIVE,5158.92347219146,61,Construction,6836549,ACH Transfer,1,12,5079.59951273224,4579.59951273224,Michael,Meyer
Q1863,C1863,863,Joshua Wilson,11/30/2092,Cancellation due to non-payment,NY,11/30/2091,12/1/2092,P1863,GL,POLICY987654321,2022/11/04,ENTITY456,Business,ACTIVE,5535.01740788559,83,Manufacturing,9287266,Credit Card,1,12,5719.51242394822,5219.51242394822,Joshua,Wilson
Q1864,C1864,864,Kimberly Fleming,12/31/2092,Cancellation due to non-payment,NY,12/31/2091,1/1/2093,P1864,GL,POLICY987654321,2022/11/04,ENTITY456,Business,ACTIVE,4989.228983947,16,Retail,1358624,ACH Transfer,1,12,4966.86472244405,4466.86472244405,Kimberly,Fleming
Q1865,C1865,865,Gina Walker,1/31/2093,Cancellation due to non-payment,NY,1/31/2092,2/1/2093,P1865,GL,POLICY987654321,2022/11/04,ENTITY456,Business,ACTIVE,4830.14847732332,66,Consulting,6029949,Cheque,1,12,4606.86754787793,4106.86754787793,Gina,Walker
Q1866,C1866,866,Dustin Lindsey,2/28/2093,Cancellation due to non-payment,NY,2/29/2092,3/1/2093,P1866,GL,POLICY987654321,2022/11/04,ENTITY456,Business,ACTIVE,6300.80379062391,40,Manufacturing,7396991,ACH Transfer,1,12,6036.76298177396,5536.76298177396,Dustin,Lindsey
Q1867,C1867,867,Ryan Coleman,3/31/2093,Cancellation due to non-payment,NY,3/31/2092,4/1/2093,P1867,GL,POLICY987654321,2022/11/04,ENTITY456,Business,ACTIVE,2287.65354751388,17,Retail,9451060,ACH Transfer,1,12,2397.16221337641,1897.16221337641,Ryan,Coleman
Q1868,C1868,868,Kayla Hoffman,4/30/2093,Cancellation due to non-payment,NY,4/30/2092,5/1/2093,P1868,GL,POLICY987654321,2022/11/04,ENTITY456,Business,ACTIVE,2548.95300348073,34,Technology,4883725,Credit Card,1,12,2637.35317445744,2137.35317445744,Kayla,Hoffman
Q1869,C1869,869,Jessica Holland,5/31/2093,Cancellation due to non-payment,NY,5/31/2092,6/1/2093,P1869,GL,POLICY987654321,2022/11/04,ENTITY456,Business,ACTIVE,8433.60970356423,16,Technology,6771203,ACH Transfer,1,12,8756.07058912165,8256.07058912165,Jessica,Holland
Q1870,C1870,870,Rebekah Harris,6/30/2093,Cancellation due to non-payment,NY,6/30/2092,7/1/2093,P1870,GL,POLICY987654321,2022/11/04,ENTITY456,Business,ACTIVE,9730.05992847301,60,Retail,2850025,Credit Card,1,12,9515.03915920269,9015.03915920269,Rebekah,Harris
Q1871,C1871,871,Annette Grant,7/31/2093,Cancellation due to non-payment,NY,7/31/2092,8/1/2093,P1871,GL,POLICY987654321,2022/11/04,ENTITY456,Business,ACTIVE,4498.33138129484,66,Construction,7885446,Cheque,1,12,4359.78384651777,3859.78384651777,Annette,Grant
Q1872,C1872,872,Melissa Evans,8/31/2093,Cancellation due to non-payment,NY,8/31/2092,9/1/2093,P1872,GL,POLICY987654321,2022/11/04,ENTITY456,Business,ACTIVE,3338.24445058424,66,Retail,5835630,ACH Transfer,1,12,3436.70205829198,2936.70205829198,Melissa,Evans
Q1873,C1873,873,Cheryl Savage,9/30/2093,Cancellation due to non-payment,NY,9/30/2092,10/1/2093,P1873,GL,POLICY987654321,2022/11/04,ENTITY456,Business,ACTIVE,6799.97337687525,90,Retail,3026979,Cheque,1,12,6795.99588915114,6295.99588915114,Cheryl,Savage
Q1874,C1874,874,Kathy Davis,10/31/2093,Cancellation due to non-payment,NY,10/31/2092,11/1/2093,P1874,GL,POLICY987654321,2022/11/04,ENTITY456,Business,ACTIVE,4838.00911545428,13,Construction,2614399,Cheque,1,12,4678.60753988286,4178.60753988286,Kathy,Davis
Q1875,C1875,875,Anthony Silva,11/30/2093,Cancellation due to non-payment,NY,11/30/2092,12/1/2093,P1875,GL,POLICY987654321,2022/11/04,ENTITY456,Business,ACTIVE,1257.07633995207,56,Construction,1055205,ACH Transfer,1,12,1228.4772009431,728.4772009431,Anthony,Silva
Q1876,C1876,876,Christopher Rivera,12/31/2093,Cancellation due to non-payment,NY,12/31/2092,1/1/2094,P1876,GL,POLICY987654321,2022/11/04,ENTITY456,Business,ACTIVE,2415.53300125363,31,Manufacturing,6766199,Credit Card,1,12,2405.37337629571,1905.37337629571,Christopher,Rivera
Q1877,C1877,877,Leslie Jensen,1/31/2094,Cancellation due to non-payment,NY,1/31/2093,2/1/2094,P1877,GL,POLICY987654321,2022/11/04,ENTITY456,Business,ACTIVE,7511.00262225054,34,Manufacturing,1066649,Cheque,1,12,7443.75005962657,6943.75005962657,Leslie,Jensen
Q1878,C1878,878,Alexander Hutchinson,2/28/2094,Cancellation due to non-payment,NY,2/28/2093,3/1/2094,P1878,GL,POLICY987654321,2022/11/04,ENTITY456,Business,ACTIVE,6936.10959996053,39,Construction,7593971,Cheque,1,12,6930.31547719136,6430.31547719136,Alexander,Hutchinson
Q1879,C1879,879,Shane Bean,3/31/2094,Cancellation due to non-payment,NY,3/31/2093,4/1/2094,P1879,GL,POLICY987654321,2022/11/04,ENTITY456,Business,ACTIVE,1218.68171458238,67,Technology,5080939,ACH Transfer,1,12,1243.86393253135,743.86393253135,Shane,Bean
Q1880,C1880,880,Gina Wilson,4/30/2094,Cancellation due to non-payment,NY,4/30/2093,5/1/2094,P1880,GL,POLICY987654321,2022/11/04,ENTITY456,Business,ACTIVE,3017.24142177774,8,Technology,9422656,ACH Transfer,1,12,2997.74945739654,2497.74945739654,Gina,Wilson
Q1881,C1881,881,Courtney Smith,5/31/2094,Cancellation due to non-payment,NY,5/31/2093,6/1/2094,P1881,GL,POLICY987654321,2022/11/04,ENTITY456,Business,ACTIVE,3137.84366897238,87,Retail,7676126,ACH Transfer,1,12,3079.67316929264,2579.67316929264,Courtney,Smith
Q1882,C1882,882,Chase Oneill,6/30/2094,Cancellation due to non-payment,NY,6/30/2093,7/1/2094,P1882,GL,POLICY987654321,2022/11/04,ENTITY456,Business,ACTIVE,7310.11664634203,78,Consulting,9916597,ACH Transfer,1,12,7047.03469238855,6547.03469238855,Chase,Oneill
Q1883,C1883,883,Michael Howe,7/31/2094,Cancellation due to non-payment,NY,7/31/2093,8/1/2094,P1883,GL,POLICY987654321,2022/11/04,ENTITY456,Business,ACTIVE,1193.44171347758,55,Retail,5161500,ACH Transfer,1,12,1177.39483978927,677.39483978927,Michael,Howe
Q1884,C1884,884,Michelle Mcclain,8/31/2094,Cancellation due to non-payment,NY,8/31/2093,9/1/2094,P1884,GL,POLICY987654321,2022/11/04,ENTITY456,Business,ACTIVE,1987.55588521795,27,Retail,1300532,ACH Transfer,1,12,1936.97723786116,1436.97723786116,Michelle,Mcclain
Q1885,C1885,885,Mary Kim,9/30/2094,Cancellation due to non-payment,NY,9/30/2093,10/1/2094,P1885,GL,POLICY987654321,2022/11/04,ENTITY456,Business,ACTIVE,7920.52918148716,93,Consulting,7596287,Credit Card,1,12,8199.2447683587,7699.2447683587,Mary,Kim
Q1886,C1886,886,Noah Patton,10/31/2094,Cancellation due to non-payment,NY,10/31/2093,11/1/2094,P1886,GL,POLICY987654321,2022/11/04,ENTITY456,Business,ACTIVE,2596.88036896657,53,Construction,5293378,Cheque,1,12,2606.901958489,2106.901958489,Noah,Patton
Q1887,C1887,887,Joseph Huang,11/30/2094,Cancellation due to non-payment,NY,11/30/2093,12/1/2094,P1887,GL,POLICY987654321,2022/11/04,ENTITY456,Business,ACTIVE,6537.39444478611,39,Technology,564462,Credit Card,1,12,6874.71497066687,6374.71497066687,Joseph,Huang
Q1888,C1888,888,Jasmine Roach,12/31/2094,Cancellation due to non-payment,NY,12/31/2093,1/1/2095,P1888,GL,POLICY987654321,2022/11/04,ENTITY456,Business,ACTIVE,3064.00985658116,65,Retail,4968923,Credit Card,1,12,3143.64502942053,2643.64502942053,Jasmine,Roach
Q1889,C1889,889,Patricia Russell,1/31/2095,Cancellation due to non-payment,NY,1/31/2094,2/1/2095,P1889,GL,POLICY987654321,2022/11/04,ENTITY456,Business,ACTIVE,1937.88640786716,17,Consulting,8030221,ACH Transfer,1,12,1894.9725348341,1394.9725348341,Patricia,Russell
Q1890,C1890,890,Douglas Smith,2/28/2095,Cancellation due to non-payment,NY,2/28/2094,3/1/2095,P1890,GL,POLICY987654321,2022/11/04,ENTITY456,Business,ACTIVE,3345.36576721248,30,Manufacturing,6110554,Cheque,1,12,3188.54971899508,2688.54971899508,Douglas,Smith
Q1891,C1891,891,Joseph Wolfe,3/31/2095,Cancellation due to non-payment,NY,3/31/2094,4/1/2095,P1891,GL,POLICY987654321,2022/11/04,ENTITY456,Business,ACTIVE,7199.76983285112,53,Retail,4703623,Credit Card,1,12,7500.40238670093,7000.40238670093,Joseph,Wolfe
Q1892,C1892,892,Angelica Banks,4/30/2095,Cancellation due to non-payment,NY,4/30/2094,5/1/2095,P1892,GL,POLICY987654321,2022/11/04,ENTITY456,Business,ACTIVE,8615.5557751374,13,Technology,8062366,ACH Transfer,1,12,8701.26821295657,8201.26821295657,Angelica,Banks
Q1893,C1893,893,Heather Davis,5/31/2095,Cancellation due to non-payment,NY,5/31/2094,6/1/2095,P1893,GL,POLICY987654321,2022/11/04,ENTITY456,Business,ACTIVE,8726.19826906735,21,Construction,374535,ACH Transfer,1,12,8471.97878110292,7971.97878110292,Heather,Davis
Q1894,C1894,894,Daniel Martin,6/30/2095,Cancellation due to non-payment,NY,6/30/2094,7/1/2095,P1894,GL,POLICY987654321,2022/11/04,ENTITY456,Business,ACTIVE,4439.25837587754,19,Retail,5240709,Cheque,1,12,4574.65176656609,4074.65176656609,Daniel,Martin
Q1895,C1895,895,Brett Butler,7/31/2095,Cancellation due to non-payment,NY,7/31/2094,8/1/2095,P1895,GL,POLICY987654321,2022/11/04,ENTITY456,Business,ACTIVE,7051.39601635588,53,Retail,2580017,Credit Card,1,12,7012.76622913581,6512.76622913581,Brett,Butler
Q1896,C1896,896,Francisco Mccormick,8/31/2095,Cancellation due to non-payment,NY,8/31/2094,9/1/2095,P1896,GL,POLICY987654321,2022/11/04,ENTITY456,Business,ACTIVE,2911.16414820382,19,Consulting,4916129,Credit Card,1,12,2844.85865874238,2344.85865874238,Francisco,Mccormick
Q1897,C1897,897,Julie David,9/30/2095,Cancellation due to non-payment,NY,9/30/2094,10/1/2095,P1897,GL,POLICY987654321,2022/11/04,ENTITY456,Business,ACTIVE,3680.5289017135,57,Manufacturing,8307623,Credit Card,1,12,3638.32957234911,3138.32957234911,Julie,David
Q1898,C1898,898,Andrew Smith,10/31/2095,Cancellation due to non-payment,NY,10/31/2094,11/1/2095,P1898,GL,POLICY987654321,2022/11/04,ENTITY456,Business,ACTIVE,8784.15369578047,25,Manufacturing,1017472,ACH Transfer,1,12,9067.02236669007,8567.02236669007,Andrew,Smith
Q1899,C1899,899,Heather Mcintyre,11/30/2095,Cancellation due to non-payment,NY,11/30/2094,12/1/2095,P1899,GL,POLICY987654321,2022/11/04,ENTITY456,Business,ACTIVE,1100.86351756642,86,Construction,3749279,Cheque,1,12,1117.01731159662,617.01731159662,Heather,Mcintyre
Q1900,C1900,900,Kelly Graham,12/31/2095,Cancellation due to non-payment,NY,12/31/2094,1/1/2096,P1900,GL,POLICY987654321,2022/11/04,ENTITY456,Business,ACTIVE,1819.79591284267,31,Technology,5116239,Cheque,1,12,1769.57677769021,1269.57677769021,Kelly,Graham
Q1901,C1901,901,Nicholas Morales,1/31/2096,Cancellation due to non-payment,NY,1/31/2095,2/1/2096,P1901,GL,POLICY987654321,2022/11/04,ENTITY456,Business,ACTIVE,2886.54459998472,81,Construction,3321131,Credit Card,1,12,2870.97629631424,2370.97629631424,Nicholas,Morales
Q1902,C1902,902,Christopher Mitchell,2/28/2096,Cancellation due to non-payment,NY,2/28/2095,2/29/2096,P1902,GL,POLICY987654321,2022/11/04,ENTITY456,Business,ACTIVE,1177.49818233088,55,Retail,9077182,ACH Transfer,1,12,1238.78983486437,738.78983486437,Christopher,Mitchell
Q1903,C1903,903,Amber Robinson,3/31/2096,Cancellation due to non-payment,NY,3/31/2095,4/1/2096,P1903,GL,POLICY987654321,2022/11/04,ENTITY456,Business,ACTIVE,2701.63566670108,23,Retail,2534138,Credit Card,1,12,2632.91891580817,2132.91891580817,Amber,Robinson
Q1904,C1904,904,Ruth Garcia,4/30/2096,Cancellation due to non-payment,NY,4/30/2095,5/1/2096,P1904,GL,POLICY987654321,2022/11/04,ENTITY456,Business,ACTIVE,5957.06567053877,32,Manufacturing,8593535,Cheque,1,12,6247.37404872723,5747.37404872723,Ruth,Garcia
Q1905,C1905,905,Austin Roberson,5/31/2096,Cancellation due to non-payment,NY,5/31/2095,6/1/2096,P1905,GL,POLICY987654321,2022/11/04,ENTITY456,Business,ACTIVE,4910.59675766321,62,Technology,7883874,ACH Transfer,1,12,4792.82095533248,4292.82095533248,Austin,Roberson
Q1906,C1906,906,Donald Rogers,6/30/2096,Cancellation due to non-payment,NY,6/30/2095,7/1/2096,P1906,GL,POLICY987654321,2022/11/04,ENTITY456,Business,ACTIVE,8765.26498701693,74,Consulting,6690828,Credit Card,1,12,9034.04539969277,8534.04539969277,Donald,Rogers
Q1907,C1907,907,Jackie Graham,7/31/2096,Cancellation due to non-payment,NY,7/31/2095,8/1/2096,P1907,GL,POLICY987654321,2022/11/04,ENTITY456,Business,ACTIVE,8739.80369907194,10,Technology,4317690,Credit Card,1,12,8356.99205564597,7856.99205564597,Jackie,Graham
Q1908,C1908,908,Lisa Nixon,8/31/2096,Cancellation due to non-payment,NY,8/31/2095,9/1/2096,P1908,GL,POLICY987654321,2022/11/04,ENTITY456,Business,ACTIVE,4022.52411201967,72,Retail,3749886,ACH Transfer,1,12,4076.35616528088,3576.35616528088,Lisa,Nixon
Q1909,C1909,909,Tracy Richardson,9/30/2096,Cancellation due to non-payment,NY,9/30/2095,10/1/2096,P1909,GL,POLICY987654321,2022/11/04,ENTITY456,Business,ACTIVE,3277.09586763825,54,Consulting,5633326,Cheque,1,12,3334.81090088163,2834.81090088163,Tracy,Richardson
Q1910,C1910,910,Vicki Vaughn,10/31/2096,Cancellation due to non-payment,NY,10/31/2095,11/1/2096,P1910,GL,POLICY987654321,2022/11/04,ENTITY456,Business,ACTIVE,4262.13739100362,52,Technology,4546460,ACH Transfer,1,12,4417.2316735054,3917.2316735054,Vicki,Vaughn
Q1911,C1911,911,Monica Austin,11/30/2096,Cancellation due to non-payment,NY,11/30/2095,12/1/2096,P1911,GL,POLICY987654321,2022/11/04,ENTITY456,Business,ACTIVE,6189.93914058419,20,Technology,7393708,Credit Card,1,12,6312.65448263326,5812.65448263326,Monica,Austin
