quoteId,claimId,customerId,customerName,givenName,surname,cancelReasonDescription,controllingStateOrProvinceCode,id,statusCode,parentEntityId,parentEntityTypeName,lineOfBusinessCode,number,totalPremium,effectiveDate,originalEffectiveDate,cancellationDate,expirationDate,RenewalDate,renewalPremium,numberOfEmployees,businessIndustry,annualRevenue,paymentMethod,claimsCount,claimAmount,durationInMonths,RenewalStatus
Q1855,C1855,855,Kelsey Harris,Kelsey,Harris,Cancellation due to non-payment,NY,1855,ACTIVE,ENTITY456,Business,General Liability,POLICY987654321,2846.26,2091-03-31,2022-11-04,2091-04-08,2092-03-31,,2965.5,38,Construction,5682539.92,ACH Transfer,0,2346.26,12,0
Q1856,C1856,856,William Lopez,William,Lopez,Cancellation due to non-payment,NY,1856,ACTIVE,ENTITY456,Business,General Liability,POLICY987654321,2716.19,2091-04-30,2022-11-04,,2092-04-30,2092-05-01,2648.89,88,Retail,2685508.08,ACH Transfer,0,2216.19,12,1
Q1857,C1857,857,Brian Eaton,Brian,Eaton,Cancellation due to non-payment,NY,1857,ACTIVE,ENTITY456,Business,General Liability,POLICY987654321,1328.95,2091-05-31,2022-11-04,2091-11-29,2092-05-31,,1362.84,87,Consulting,6980035.88,Cheque,0,828.95,12,0
Q1858,C1858,858,Alexandra Dominguez,Alexandra,Dominguez,Cancellation due to non-payment,NY,1858,ACTIVE,ENTITY456,Business,General Liability,POLICY987654321,5248.6,2091-06-30,2022-11-04,,2092-06-30,2092-07-01,5227.89,22,Retail,5717170.35,Credit Card,1,4748.6,12,1
Q1859,C1859,859,Lisa Contreras,Lisa,Contreras,Cancellation due to non-payment,NY,1859,ACTIVE,ENTITY456,Business,General Liability,POLICY987654321,6083.57,2091-07-31,2022-11-04,2092-03-26,2092-07-31,,6291.63,2,Construction,7982811.73,ACH Transfer,1,5583.57,12,0
Q1860,C1860,860,Penny Baker,Penny,Baker,Cancellation due to non-payment,NY,1860,ACTIVE,ENTITY456,Business,General Liability,POLICY987654321,1591.38,2091-08-31,2022-11-04,,2092-08-31,2092-09-01,1627.74,31,Manufacturing,7376749.34,Credit Card,1,1091.38,12,1
Q1861,C1861,861,Frank Hall,Frank,Hall,Cancellation due to non-payment,NY,1861,ACTIVE,ENTITY456,Business,General Liability,POLICY987654321,7979.75,2091-09-30,2022-11-04,,2092-09-30,2092-10-01,8200.35,11,Technology,6140068.43,ACH Transfer,1,7479.75,12,1
Q1862,C1862,862,Justin Pham,Justin,Pham,Cancellation due to non-payment,NY,1862,ACTIVE,ENTITY456,Business,General Liability,POLICY987654321,5079.6,2091-10-31,2022-11-04,,2092-10-31,2092-11-01,5158.92,92,Consulting,4932958.99,Credit Card,0,4579.6,12,1
Q1863,C1863,863,Nancy Gray,Nancy,Gray,Cancellation due to non-payment,NY,1863,ACTIVE,ENTITY456,Business,General Liability,POLICY987654321,5719.51,2091-11-30,2022-11-04,,2092-11-30,2092-12-01,5535.02,46,Retail,1418503.04,Cheque,1,5219.51,12,1
Q1864,C1864,864,Nathan Bryant,Nathan,Bryant,Cancellation due to non-payment,NY,1864,ACTIVE,ENTITY456,Business,General Liability,POLICY987654321,4966.86,2091-12-31,2022-11-04,2092-11-11,2092-12-31,,4989.22,96,Construction,2687196.88,Credit Card,1,4466.86,12,0
Q1865,C1865,865,Benjamin Valenzuela,Benjamin,Valenzuela,Cancellation due to non-payment,NY,1865,ACTIVE,ENTITY456,Business,General Liability,POLICY987654321,4606.87,2092-01-31,2022-11-04,2092-05-21,2093-01-31,,4830.15,62,Construction,4249084.78,ACH Transfer,1,4106.87,12,0
Q1866,C1866,866,Travis Miller,Travis,Miller,Cancellation due to non-payment,NY,1866,ACTIVE,ENTITY456,Business,General Liability,POLICY987654321,6036.76,2092-02-29,2022-11-04,,2093-02-28,2093-03-01,6300.8,69,Technology,6033062.94,Credit Card,1,5536.76,12,1
Q1867,C1867,867,Nicole Allen,Nicole,Allen,Cancellation due to non-payment,NY,1867,ACTIVE,ENTITY456,Business,General Liability,POLICY987654321,2397.16,2092-03-31,2022-11-04,2092-05-12,2093-03-31,,2287.65,64,Construction,5185707.77,Cheque,0,1897.16,12,0
Q1868,C1868,868,Anthony Larson,Anthony,Larson,Cancellation due to non-payment,NY,1868,ACTIVE,ENTITY456,Business,General Liability,POLICY987654321,2637.35,2092-04-30,2022-11-04,2093-01-29,2093-04-30,,2548.95,10,Construction,2953026.81,Cheque,1,2137.35,12,0
Q1869,C1869,869,Carmen Holt,Carmen,Holt,Cancellation due to non-payment,NY,1869,ACTIVE,ENTITY456,Business,General Liability,POLICY987654321,8756.07,2092-05-31,2022-11-04,2093-01-21,2093-05-31,,8433.61,40,Technology,163997.14,Credit Card,1,8256.07,12,0
Q1870,C1870,870,Denise Miller DVM,Denise,DVM,Cancellation due to non-payment,NY,1870,ACTIVE,ENTITY456,Business,General Liability,POLICY987654321,9515.04,2092-06-30,2022-11-04,,2093-06-30,2093-07-01,9730.06,24,Consulting,5012768.3,ACH Transfer,1,9015.04,12,1
Q1871,C1871,871,Kathleen Palmer,Kathleen,Palmer,Cancellation due to non-payment,NY,1871,ACTIVE,ENTITY456,Business,General Liability,POLICY987654321,4359.78,2092-07-31,2022-11-04,2093-05-16,2093-07-31,,4498.33,99,Manufacturing,2927697.29,Cheque,0,3859.78,12,0
Q1872,C1872,872,David Velez,David,Velez,Cancellation due to non-payment,NY,1872,ACTIVE,ENTITY456,Business,General Liability,POLICY987654321,3436.7,2092-08-31,2022-11-04,2093-08-07,2093-08-31,,3338.24,44,Manufacturing,7372622.18,Cheque,0,2936.7,12,0
Q1873,C1873,873,Matthew Munoz,Matthew,Munoz,Cancellation due to non-payment,NY,1873,ACTIVE,ENTITY456,Business,General Liability,POLICY987654321,6796.0,2092-09-30,2022-11-04,,2093-09-30,2093-10-01,6799.98,60,Retail,337068.03,Credit Card,1,6296.0,12,1
Q1874,C1874,874,Anthony Jones,Anthony,Jones,Cancellation due to non-payment,NY,1874,ACTIVE,ENTITY456,Business,General Liability,POLICY987654321,4678.61,2092-10-31,2022-11-04,2093-06-11,2093-10-31,,4838.01,62,Consulting,5889795.33,Cheque,1,4178.61,12,0
Q1875,C1875,875,Shawn Jackson,Shawn,Jackson,Cancellation due to non-payment,NY,1875,ACTIVE,ENTITY456,Business,General Liability,POLICY987654321,1228.48,2092-11-30,2022-11-04,,2093-11-30,2093-12-01,1257.08,87,Retail,9420594.95,Cheque,1,728.48,12,1
Q1876,C1876,876,Brianna Ortiz,Brianna,Ortiz,Cancellation due to non-payment,NY,1876,ACTIVE,ENTITY456,Business,General Liability,POLICY987654321,2405.37,2092-12-31,2022-11-04,,2093-12-31,2094-01-01,2415.53,17,Manufacturing,1826651.74,ACH Transfer,0,1905.37,12,1
Q1877,C1877,877,Joel Golden,Joel,Golden,Cancellation due to non-payment,NY,1877,ACTIVE,ENTITY456,Business,General Liability,POLICY987654321,7443.75,2093-01-31,2022-11-04,,2094-01-31,2094-02-01,7511.0,65,Technology,4769329.96,ACH Transfer,1,6943.75,12,1
Q1878,C1878,878,Sheena Garza,Sheena,Garza,Cancellation due to non-payment,NY,1878,ACTIVE,ENTITY456,Business,General Liability,POLICY987654321,6930.32,2093-02-28,2022-11-04,2094-02-02,2094-02-28,,6936.11,95,Construction,1005077.72,ACH Transfer,1,6430.32,12,0
Q1879,C1879,879,Yvonne Stewart,Yvonne,Stewart,Cancellation due to non-payment,NY,1879,ACTIVE,ENTITY456,Business,General Liability,POLICY987654321,1243.86,2093-03-31,2022-11-04,2094-01-30,2094-03-31,,1218.68,95,Manufacturing,6294250.93,Credit Card,1,743.86,12,0
Q1880,C1880,880,Bill Davis,Bill,Davis,Cancellation due to non-payment,NY,1880,ACTIVE,ENTITY456,Business,General Liability,POLICY987654321,2997.75,2093-04-30,2022-11-04,,2094-04-30,2094-05-01,3017.24,57,Consulting,5550263.64,Cheque,0,2497.75,12,1
Q1881,C1881,881,Roger Shepard,Roger,Shepard,Cancellation due to non-payment,NY,1881,ACTIVE,ENTITY456,Business,General Liability,POLICY987654321,3079.67,2093-05-31,2022-11-04,,2094-05-31,2094-06-01,3137.84,55,Manufacturing,4132918.69,Credit Card,1,2579.67,12,1
Q1882,C1882,882,Sarah Dalton,Sarah,Dalton,Cancellation due to non-payment,NY,1882,ACTIVE,ENTITY456,Business,General Liability,POLICY987654321,7047.03,2093-06-30,2022-11-04,,2094-06-30,2094-07-01,7310.11,53,Consulting,5261632.51,Cheque,1,6547.03,12,1
Q1883,C1883,883,Carol Rogers,Carol,Rogers,Cancellation due to non-payment,NY,1883,ACTIVE,ENTITY456,Business,General Liability,POLICY987654321,1177.39,2093-07-31,2022-11-04,,2094-07-31,2094-08-01,1193.44,56,Consulting,8976089.12,Cheque,0,677.39,12,1
Q1884,C1884,884,Thomas Owens,Thomas,Owens,Cancellation due to non-payment,NY,1884,ACTIVE,ENTITY456,Business,General Liability,POLICY987654321,1936.98,2093-08-31,2022-11-04,,2094-08-31,2094-09-01,1987.56,98,Consulting,2043313.59,Cheque,0,1436.98,12,1
Q1885,C1885,885,Anna Landry,Anna,Landry,Cancellation due to non-payment,NY,1885,ACTIVE,ENTITY456,Business,General Liability,POLICY987654321,8199.24,2093-09-30,2022-11-04,,2094-09-30,2094-10-01,7920.52,9,Retail,323388.67,ACH Transfer,1,7699.24,12,1
Q1886,C1886,886,Sandra Perkins,Sandra,Perkins,Cancellation due to non-payment,NY,1886,ACTIVE,ENTITY456,Business,General Liability,POLICY987654321,2606.9,2093-10-31,2022-11-04,2093-11-16,2094-10-31,,2596.88,22,Technology,8630482.36,Credit Card,0,2106.9,12,0
Q1887,C1887,887,Emily Olson,Emily,Olson,Cancellation due to non-payment,NY,1887,ACTIVE,ENTITY456,Business,General Liability,POLICY987654321,6874.71,2093-11-30,2022-11-04,,2094-11-30,2094-12-01,6537.39,13,Manufacturing,5813459.12,Credit Card,1,6374.71,12,1
Q1888,C1888,888,Oscar Jones,Oscar,Jones,Cancellation due to non-payment,NY,1888,ACTIVE,ENTITY456,Business,General Liability,POLICY987654321,3143.65,2093-12-31,2022-11-04,,2094-12-31,2095-01-01,3064.01,89,Technology,8917518.71,Cheque,0,2643.65,12,1
Q1889,C1889,889,Leonard Haley,Leonard,Haley,Cancellation due to non-payment,NY,1889,ACTIVE,ENTITY456,Business,General Liability,POLICY987654321,1894.97,2094-01-31,2022-11-04,,2095-01-31,2095-02-01,1937.88,48,Construction,6009757.71,Credit Card,0,1394.97,12,1
Q1890,C1890,890,Andrew Harrison,Andrew,Harrison,Cancellation due to non-payment,NY,1890,ACTIVE,ENTITY456,Business,General Liability,POLICY987654321,3188.55,2094-02-28,2022-11-04,2094-11-13,2095-02-28,,3345.37,18,Manufacturing,8120594.79,ACH Transfer,1,2688.55,12,0
Q1891,C1891,891,Andrew Hernandez,Andrew,Hernandez,Cancellation due to non-payment,NY,1891,ACTIVE,ENTITY456,Business,General Liability,POLICY987654321,7500.4,2094-03-31,2022-11-04,2095-03-06,2095-03-31,,7199.77,76,Technology,4353766.3,Credit Card,1,7000.4,12,0
Q1892,C1892,892,Tanner Walker,Tanner,Walker,Cancellation due to non-payment,NY,1892,ACTIVE,ENTITY456,Business,General Liability,POLICY987654321,8701.27,2094-04-30,2022-11-04,2094-09-04,2095-04-30,,8615.56,40,Technology,7523613.32,Cheque,1,8201.27,12,0
Q1893,C1893,893,Stephanie Wilcox,Stephanie,Wilcox,Cancellation due to non-payment,NY,1893,ACTIVE,ENTITY456,Business,General Liability,POLICY987654321,8471.98,2094-05-31,2022-11-04,2094-12-27,2095-05-31,,8726.2,17,Construction,9139110.52,ACH Transfer,0,7971.98,12,0
Q1894,C1894,894,Juan Harris,Juan,Harris,Cancellation due to non-payment,NY,1894,ACTIVE,ENTITY456,Business,General Liability,POLICY987654321,4574.65,2094-06-30,2022-11-04,,2095-06-30,2095-07-01,4439.26,15,Consulting,5764017.34,ACH Transfer,1,4074.65,12,1
Q1895,C1895,895,Paula Cook,Paula,Cook,Cancellation due to non-payment,NY,1895,ACTIVE,ENTITY456,Business,General Liability,POLICY987654321,7012.77,2094-07-31,2022-11-04,2095-02-17,2095-07-31,,7051.4,15,Manufacturing,1889772.99,Cheque,1,6512.77,12,0
Q1896,C1896,896,Marissa Crane,Marissa,Crane,Cancellation due to non-payment,NY,1896,ACTIVE,ENTITY456,Business,General Liability,POLICY987654321,2844.86,2094-08-31,2022-11-04,,2095-08-31,2095-09-01,2911.17,79,Manufacturing,2761096.39,Credit Card,1,2344.86,12,1
Q1897,C1897,897,Susan Singleton,Susan,Singleton,Cancellation due to non-payment,NY,1897,ACTIVE,ENTITY456,Business,General Liability,POLICY987654321,3638.33,2094-09-30,2022-11-04,,2095-09-30,2095-10-01,3680.53,63,Construction,2066581.31,Cheque,1,3138.33,12,1
Q1898,C1898,898,Lori Espinoza,Lori,Espinoza,Cancellation due to non-payment,NY,1898,ACTIVE,ENTITY456,Business,General Liability,POLICY987654321,9067.02,2094-10-31,2022-11-04,,2095-10-31,2095-11-01,8784.15,39,Consulting,2543884.57,Credit Card,1,8567.02,12,1
Q1899,C1899,899,Renee Leblanc,Renee,Leblanc,Cancellation due to non-payment,NY,1899,ACTIVE,ENTITY456,Business,General Liability,POLICY987654321,1117.02,2094-11-30,2022-11-04,,2095-11-30,2095-12-01,1100.87,13,Manufacturing,3133512.95,Credit Card,0,617.02,12,1
Q1900,C1900,900,David Bowen,David,Bowen,Cancellation due to non-payment,NY,1900,ACTIVE,ENTITY456,Business,General Liability,POLICY987654321,1769.58,2094-12-31,2022-11-04,,2095-12-31,2096-01-01,1819.8,81,Manufacturing,5595824.49,ACH Transfer,1,1269.58,12,1
Q1901,C1901,901,Robert Phillips,Robert,Phillips,Cancellation due to non-payment,NY,1901,ACTIVE,ENTITY456,Business,General Liability,POLICY987654321,2870.98,2095-01-31,2022-11-04,,2096-01-31,2096-02-01,2886.55,32,Manufacturing,5921117.13,Cheque,1,2370.98,12,1
Q1902,C1902,902,Logan Wallace,Logan,Wallace,Cancellation due to non-payment,NY,1902,ACTIVE,ENTITY456,Business,General Liability,POLICY987654321,1238.79,2095-02-28,2022-11-04,2095-07-08,2096-02-28,,1177.5,9,Consulting,4322347.5,ACH Transfer,0,738.79,12,0
Q1903,C1903,903,Karl Mullins,Karl,Mullins,Cancellation due to non-payment,NY,1903,ACTIVE,ENTITY456,Business,General Liability,POLICY987654321,2632.92,2095-03-31,2022-11-04,2095-10-18,2096-03-31,,2701.64,40,Construction,6192665.72,Cheque,1,2132.92,12,0
Q1904,C1904,904,Christopher Hess,Christopher,Hess,Cancellation due to non-payment,NY,1904,ACTIVE,ENTITY456,Business,General Liability,POLICY987654321,6247.37,2095-04-30,2022-11-04,2096-04-05,2096-04-30,,5957.06,20,Manufacturing,907591.76,Cheque,1,5747.37,12,0
Q1905,C1905,905,Deborah Gonzalez,Deborah,Gonzalez,Cancellation due to non-payment,NY,1905,ACTIVE,ENTITY456,Business,General Liability,POLICY987654321,4792.82,2095-05-31,2022-11-04,2095-06-24,2096-05-31,,4910.6,90,Technology,969103.55,ACH Transfer,1,4292.82,12,0
Q1906,C1906,906,Benjamin Bryan,Benjamin,Bryan,Cancellation due to non-payment,NY,1906,ACTIVE,ENTITY456,Business,General Liability,POLICY987654321,9034.05,2095-06-30,2022-11-04,2096-02-15,2096-06-30,,8765.27,91,Consulting,1801111.66,Cheque,1,8534.05,12,0
Q1907,C1907,907,Tanya Johnson,Tanya,Johnson,Cancellation due to non-payment,NY,1907,ACTIVE,ENTITY456,Business,General Liability,POLICY987654321,8356.99,2095-07-31,2022-11-04,,2096-07-31,2096-08-01,8739.8,85,Retail,5228967.23,Cheque,1,7856.99,12,1
Q1908,C1908,908,Joseph Villarreal,Joseph,Villarreal,Cancellation due to non-payment,NY,1908,ACTIVE,ENTITY456,Business,General Liability,POLICY987654321,4076.36,2095-08-31,2022-11-04,2095-09-11,2096-08-31,,4022.53,82,Construction,2218547.32,Credit Card,0,3576.36,12,0
Q1909,C1909,909,Cheryl Matthews,Cheryl,Matthews,Cancellation due to non-payment,NY,1909,ACTIVE,ENTITY456,Business,General Liability,POLICY987654321,3334.81,2095-09-30,2022-11-04,2096-08-16,2096-09-30,,3277.09,77,Technology,2904515.59,Cheque,0,2834.81,12,0
Q1910,C1910,910,Sarah Wilson,Sarah,Wilson,Cancellation due to non-payment,NY,1910,ACTIVE,ENTITY456,Business,General Liability,POLICY987654321,4417.23,2095-10-31,2022-11-04,2096-05-11,2096-10-31,,4262.14,80,Manufacturing,4063097.08,Cheque,0,3917.23,12,0
Q1911,C1911,911,Joseph Hall,Joseph,Hall,Cancellation due to non-payment,NY,1911,ACTIVE,ENTITY456,Business,General Liability,POLICY987654321,6312.65,2095-11-30,2022-11-04,,2096-11-30,2096-12-01,6189.93,73,Retail,8137474.63,ACH Transfer,1,5812.65,12,1
Q1912,C1912,912,Kimberly Perez,Kimberly,Perez,Cancellation due to non-payment,NY,1912,ACTIVE,ENTITY456,Business,General Liability,POLICY987654321,3412.57,2095-12-31,2022-11-04,,2096-12-31,2097-01-01,3541.1,63,Construction,237235.15,ACH Transfer,0,2912.57,12,1
Q1913,C1913,913,Alyssa Schroeder,Alyssa,Schroeder,Cancellation due to non-payment,NY,1913,ACTIVE,ENTITY456,Business,General Liability,POLICY987654321,6617.34,2096-01-31,2022-11-04,,2097-01-31,2097-02-01,6945.78,76,Consulting,6528850.32,Cheque,1,6117.34,12,1
Q1914,C1914,914,Sara Gonzales,Sara,Gonzales,Cancellation due to non-payment,NY,1914,ACTIVE,ENTITY456,Business,General Liability,POLICY987654321,4684.7,2096-02-29,2022-11-04,2096-03-09,2097-02-28,,4623.01,44,Retail,6721877.66,Credit Card,1,4184.7,12,0
Q1915,C1915,915,David Nelson,David,Nelson,Cancellation due to non-payment,NY,1915,ACTIVE,ENTITY456,Business,General Liability,POLICY987654321,5968.42,2096-03-31,2022-11-04,2096-06-08,2097-03-31,,5937.75,38,Retail,8006692.23,Credit Card,1,5468.42,12,0
Q1916,C1916,916,Tricia Barnett,Tricia,Barnett,Cancellation due to non-payment,NY,1916,ACTIVE,ENTITY456,Business,General Liability,POLICY987654321,4925.14,2096-04-30,2022-11-04,2097-03-20,2097-04-30,,5034.51,83,Technology,9334254.1,ACH Transfer,0,4425.14,12,0
Q1917,C1917,917,David Higgins,David,Higgins,Cancellation due to non-payment,NY,1917,ACTIVE,ENTITY456,Business,General Liability,POLICY987654321,3650.19,2096-05-31,2022-11-04,2096-09-13,2097-05-31,,3791.16,60,Construction,299364.7,Cheque,0,3150.19,12,0
Q1918,C1918,918,Julie Brennan,Julie,Brennan,Cancellation due to non-payment,NY,1918,ACTIVE,ENTITY456,Business,General Liability,POLICY987654321,9536.08,2096-06-30,2022-11-04,2096-09-14,2097-06-30,,9624.81,71,Technology,1622458.68,Cheque,0,9036.08,12,0
Q1919,C1919,919,Diana Valdez,Diana,Valdez,Cancellation due to non-payment,NY,1919,ACTIVE,ENTITY456,Business,General Liability,POLICY987654321,7872.45,2096-07-31,2022-11-04,,2097-07-31,2097-08-01,7787.05,99,Technology,8873095.81,Credit Card,1,7372.45,12,1
Q1920,C1920,920,Michael Monroe,Michael,Monroe,Cancellation due to non-payment,NY,1920,ACTIVE,ENTITY456,Business,General Liability,POLICY987654321,2261.02,2096-08-31,2022-11-04,2097-05-19,2097-08-31,,2241.26,48,Manufacturing,4639333.77,Credit Card,0,1761.02,12,0
Q1921,C1921,921,Jeremiah Harmon,Jeremiah,Harmon,Cancellation due to non-payment,NY,1921,ACTIVE,ENTITY456,Business,General Liability,POLICY987654321,8816.21,2096-09-30,2022-11-04,,2097-09-30,2097-10-01,8988.67,18,Consulting,5689447.33,Credit Card,1,8316.21,12,1
Q1922,C1922,922,Brian Brown,Brian,Brown,Cancellation due to non-payment,NY,1922,ACTIVE,ENTITY456,Business,General Liability,POLICY987654321,5386.88,2096-10-31,2022-11-04,2097-01-16,2097-10-31,,5119.27,16,Retail,6663969.32,ACH Transfer,0,4886.88,12,0
Q1923,C1923,923,Colleen Price,Colleen,Price,Cancellation due to non-payment,NY,1923,ACTIVE,ENTITY456,Business,General Liability,POLICY987654321,9050.97,2096-11-30,2022-11-04,,2097-11-30,2097-12-01,9159.21,55,Construction,6822759.38,Cheque,0,8550.97,12,1
Q1924,C1924,924,Brittany Allen,Brittany,Allen,Cancellation due to non-payment,NY,1924,ACTIVE,ENTITY456,Business,General Liability,POLICY987654321,8198.7,2096-12-31,2022-11-04,,2097-12-31,2098-01-01,8080.22,39,Consulting,9324229.99,ACH Transfer,1,7698.7,12,1
Q1925,C1925,925,Rachel Harper,Rachel,Harper,Cancellation due to non-payment,NY,1925,ACTIVE,ENTITY456,Business,General Liability,POLICY987654321,4826.92,2097-01-31,2022-11-04,,2098-01-31,2098-02-01,4968.93,68,Consulting,9969799.23,Cheque,1,4326.92,12,1
Q1926,C1926,926,Teresa Watson,Teresa,Watson,Cancellation due to non-payment,NY,1926,ACTIVE,ENTITY456,Business,General Liability,POLICY987654321,1202.22,2097-02-28,2022-11-04,,2098-02-28,2098-03-01,1153.29,59,Construction,7229558.86,ACH Transfer,0,702.22,12,1
Q1927,C1927,927,Brianna Buck,Brianna,Buck,Cancellation due to non-payment,NY,1927,ACTIVE,ENTITY456,Business,General Liability,POLICY987654321,3418.1,2097-03-31,2022-11-04,2097-04-19,2098-03-31,,3448.25,89,Consulting,2943489.97,Cheque,0,2918.1,12,0
Q1928,C1928,928,Lauren Ramos,Lauren,Ramos,Cancellation due to non-payment,NY,1928,ACTIVE,ENTITY456,Business,General Liability,POLICY987654321,5874.71,2097-04-30,2022-11-04,2097-12-01,2098-04-30,,5863.53,96,Manufacturing,8809548.78,Credit Card,0,5374.71,12,0
Q1929,C1929,929,Brittany Beasley,Brittany,Beasley,Cancellation due to non-payment,NY,1929,ACTIVE,ENTITY456,Business,General Liability,POLICY987654321,6701.3,2097-05-31,2022-11-04,2097-09-19,2098-05-31,,6796.68,62,Consulting,587287.05,Credit Card,1,6201.3,12,0
Q1930,C1930,930,Ms. Tabitha Kerr DDS,Ms.,DDS,Cancellation due to non-payment,NY,1930,ACTIVE,ENTITY456,Business,General Liability,POLICY987654321,3320.99,2097-06-30,2022-11-04,,2098-06-30,2098-07-01,3176.48,13,Manufacturing,2387700.44,Credit Card,1,2820.99,12,1
Q1931,C1931,931,Don Morris,Don,Morris,Cancellation due to non-payment,NY,1931,ACTIVE,ENTITY456,Business,General Liability,POLICY987654321,2254.2,2097-07-31,2022-11-04,2098-07-19,2098-07-31,,2272.23,81,Retail,8984118.6,ACH Transfer,0,1754.2,12,0
Q1932,C1932,932,Michael Roberts,Michael,Roberts,Cancellation due to non-payment,NY,1932,ACTIVE,ENTITY456,Business,General Liability,POLICY987654321,8514.37,2097-08-31,2022-11-04,2098-02-01,2098-08-31,,8566.72,6,Retail,2636295.99,Credit Card,0,8014.37,12,0
Q1933,C1933,933,Sara Garrett,Sara,Garrett,Cancellation due to non-payment,NY,1933,ACTIVE,ENTITY456,Business,General Liability,POLICY987654321,9859.62,2097-09-30,2022-11-04,2098-09-11,2098-09-30,,9919.43,83,Technology,2284445.49,Cheque,1,9359.62,12,0
Q1934,C1934,934,Gary Mueller,Gary,Mueller,Cancellation due to non-payment,NY,1934,ACTIVE,ENTITY456,Business,General Liability,POLICY987654321,5731.21,2097-10-31,2022-11-04,2098-03-24,2098-10-31,,5790.52,77,Manufacturing,1467440.4,ACH Transfer,0,5231.21,12,0
Q1935,C1935,935,Anthony Jackson,Anthony,Jackson,Cancellation due to non-payment,NY,1935,ACTIVE,ENTITY456,Business,General Liability,POLICY987654321,2545.11,2097-11-30,2022-11-04,,2098-11-30,2098-12-01,2590.02,60,Retail,8605206.4,Cheque,1,2045.11,12,1
Q1936,C1936,936,Michael Smith,Michael,Smith,Cancellation due to non-payment,NY,1936,ACTIVE,ENTITY456,Business,General Liability,POLICY987654321,3450.77,2097-12-31,2022-11-04,,2098-12-31,2099-01-01,3556.01,90,Consulting,5050576.77,ACH Transfer,1,2950.77,12,1
Q1937,C1937,937,Natalie Roy,Natalie,Roy,Cancellation due to non-payment,NY,1937,ACTIVE,ENTITY456,Business,General Liability,POLICY987654321,1165.52,2098-01-31,2022-11-04,2098-11-18,2099-01-31,,1138.69,14,Construction,6781442.71,Cheque,1,665.52,12,0
